lemma:id	cchead:id	that	sentence
make sure:33	gear:39	1	 So a lot of times with stylers, they're just, you know, there to give you a nice style, which is great, but I want to make sure that all my products are geared towards the health of the hair even if they're styling products.

make sure:7	infuse:10	1	 I really did want to make sure that I infused that into the product as well.

tell:12	put:20	0	 I can just like – I can't even begin to tell you how much time and effort I put into this line.

know:17	go:21	1	 I'm just so excited to finally, like, give it to you guys and know that it's gonna contribute to the actual health of your hair.

say:4	wash:6	0	 But I will say with wash-n-go's a- on my channel, I always show you guys wash-n-go's where I put a gel on there.

tell:11	use:19	0	 So I could not come out with a cream and tell you guys just – "You can use it on your wash-n-go's" when that would kinda go against all that I've always said on my channel, which is "Gels actually are what make your wash-n-go stay."

know:4	that:5	0	 You guys already know that – if you follow my channel for a while, you know that I use, like, light defining gels and jellies and stuff all throughout my channel.

know:17	use:20	1	 You guys already know that – if you follow my channel for a while, you know that I use, like, light defining gels and jellies and stuff all throughout my channel.

show:6	what:11	0	 Anyways I just wanted to show you guys this is what our shoes look like every day after we get done hiking in Glacier.

think:4	go:7	0	 Alright so I think we're gonna just do a tiny bit of hiking this morning just to kind of get out and move, and we feel pretty good from hiking 12 miles yesterday, like we're totally ready to go again.

think:3	go:6	0	 So I think we're gonna start here at the loop trailhead which is the same highline – um, trail that we did the other day.

say:7	be:10	0	 It is overcast today and they said there could be some rain, so we're probably gonna go far and that's okay.

think:4	make:6	0	 Alright, I think we made it about a mile on the loop and I think we're gonna turn around because thing is it's all uphi- uphill and we're just we're being lazy today.

think:16	go:19	0	 Alright, I think we made it about a mile on the loop and I think we're gonna turn around because thing is it's all uphi- uphill and we're just we're being lazy today.

be glad:9	find:11	0	 So that's so cool I'm so glad we found.

hope:13	inspire:15	0	 We had such a great time being back in Glacier and I hope this inspired you to come out here and see one of our most favorite national parks we've ever been to in the USA.

know:14	old:28	0	 But I also need to clear a lot of these out because I know a lot of these lipsticks are at least over like two three years old and that's like not okay.

say:16	life:22	0	 But anyways, so on the bottom of this lipstick you can see where it says eighteen months is the shelf life so.

see:3	can:6	0	 Let me see if I can —

mean:8	expired:17	0	 So when it says eighteen M that means that product, after eighteen months, is expired.

see:14	separate:17	0	 Like — like usually with foundations when it's expired, you will see the oil separating and all that, but this just looks — it looks fine.

know:7	expire:10	1	 How many of you people actually knew that makeup expires?

hear:18	talk:21	0	 Cuz I actually did not know and actually didn't realize what that symbol meant until I heard other people talking about it and I was like wait what?.

know:4	mean:7	0	 I don't know if this means that they just don't expire or I don't know.

mean:7	expire:13	1	 I don't know if this means that they just don't expire or I don't know.

know:2	have:6	0	 I know I've definitely had this over a year though.

mean:3	full:8	1	 Does that mean that this is chocked full of preservatives?

know:4	tell:9	0	 I don't know if you can actually tell by looking at it but she's old.

see:3	what:4	0	 Let's see what the shelf life is.

know:3	come:7	0	 So you know how lipsticks usually come in packaging?

think:3	have:12	1	 I'm thinking that maybe Dose of Colors and Urban Decay have the shelf life printed on those boxes but who keeps their lipsticks in a box?

know:5	expired:10	0	 Like how do I know now if this is expired or not?

think:17	lipstick:25	0	 This is the I don't know what to do with it pile, but I think these are all the Dose of Colors lipsticks that I know I've had for at least over two years.

know:28	have:31	0	 This is the I don't know what to do with it pile, but I think these are all the Dose of Colors lipsticks that I know I've had for at least over two years.

think:3	time:8	0	 So I thought this was an opportune time to tell you all that a couple of weeks ago I found out that I am pregnant.

tell:10	find:20	1	 So I thought this was an opportune time to tell you all that a couple of weeks ago I found out that I am pregnant.

find:20	pregnant:25	1	 So I thought this was an opportune time to tell you all that a couple of weeks ago I found out that I am pregnant.

think:7	3rd:11	0	 I found out on, I think it was the 3rd of January.

know:24	something:28	0	 As soon as I came off the pill my period came back pretty regularly and I started tracking my periods just because I knew the pregnancy was something that eventually we would want, and I know that it helps if you've been tracking your period so you know your cycle.

know:37	help:40	1	 As soon as I came off the pill my period came back pretty regularly and I started tracking my periods just because I knew the pregnancy was something that eventually we would want, and I know that it helps if you've been tracking your period so you know your cycle.

be sure:7	try:11	0	 And, I'm not really sure what I'm trying to say.

decide:18	want:21	0	 I don't want this to be too, like, all over the place but I decided I do want to document this some way, whether I – at first I was like, I don't need to copy it on YouTube but I definitely wanted to document this in some kind of video form, just because it's such a huge thing.

know:34	accept:39	0	 I mean you, you feel quite bad when you feel like that, because it's such a happy thing and now, you know, I – you know, I know I've kind of accepted.

think:4	help:8	0	 And I just think it didn't help me seeing people at their worst at the very beginning, because all you hear is doom and gloom.

think:19	week:24	0	 I decided to wait a few weeks before I even started to talk about it, so I think I'm about seven weeks.

say:12	need:14	0	 I went – I booked the doctors, because the NHS says you need to book a doctor's appointment, but that was a waste of time and I felt quite bad about taking that appointment.

know:19	want:24	1	 But there's things that I don't want to have, so like coffee, I just know that I don't want that, and all I want is beige:

know:39	be:41	0	 So I don't feel particularly great nutrition-wise, and I'm trying to eat fruit where I can and veg when I can, but I'm just sort of going with it, because I know there's enough information out there that this is generally how it goes.

note:2	require:19	1	 Please note that if departing from Europe (this may apply to other countries), you will require to have the visa before boarding the plane.

check:13	case:19	1	 Some times, the airline provides these at the airport, however check first that this is the case.

claim:6	need:14	1	 Aeromexico staff at Cancun airport claim that only citizens of China and Russia need no visa.

note:5	be:8	1	 It is important to note that there is also a departure tax of CUC 25, to be paid in cash when departing Cuba by airplane; this is not required for boat departures.

mean:13	World:17	0	 The Persians call it "Nesf-e-Jahan", meaning "Half The World".

ensure:11	be:13	0	 Recent local investment and a long-standing cultural scene ensures there is always something more to do than just sightseeing or shopping, with the city hosting some of the best museums and art galleries in the country.

hear:11	call:30	0	 This is referred to in the emblem and when you hear the dwellers of Łódź (łodzianin (man) łodzianka (woman) łodzianie (plural)) calling themselves "the boat people".

see:3	visit:5	0	 You can see them visiting and talking as they stroll along the streets, sit in the plazas or dine in the many sidewalk restaurants.

make sure:26	safe:29	0	 Several rental places also gives you the option of trained guide, which can both provide information about the sights you visit, and make sure you are safe.

note:12	be:15	1	 Islands in the archipelago listed in east to west order; note that there are many more islands and islets in the area, but these are the ones with ferry traffic that are possible to visit without making special arrangements.

find:24	get:28	1	 Thais are a polite people and, while remarkably tolerant of foreigners gallivanting on their beaches and with their women, youll find that you will get more respect if you in turn treat them and their customs with respect.

see:5	do:7	0	 You will also often see Thais doing a wai as they walk past temples and spirit houses.

find:3	mean:7	1	 You will find that dressing appropriately means that you are shown more respect in return.

mean:7	show:11	1	 You will find that dressing appropriately means that you are shown more respect in return.

recommend:2	wear:5	1	 Many recommend that women wear only full length dresses and skirts;

make sure:4	cover:8	1	 you should make sure that your clothing covers at least your shoulders and your knees and some places may require that you wear ankle-length pants or skirts and long sleeved tops.

find:3	love:8	0	 You will find the people of Tulsa love their city and they have that southern charm, so they are willing to help you find your way around.

make sure:16	offer:20	1	 Therefore, if you are staying overnight in York and arriving by car, make sure that your hotel offers parking before you book.

think:20	do:22	0	 Jealousy of your achievements or seeming lifestyle can cause another person to feel smug or arrogant about something they think they do better than you or own / have that you don't.

realize:9	revolve:15	1	 At some point or another, most people realize that the world doesn't revolve around them.

mean:9	help:10	0	 Since being a good friend to someone usually means helping them, they often can't stand the thought of a good friendship.

know:4	like:9	1	 Mention people you know that they don't like.

know:5	have:10	1	 Arrogant people often subconsciously know that they don't have any good friends.

make sure:26	form:29	0	 The most important thing is that you are comfortable, and that you're not wearing baggy or loose fitting clothing so you can make sure you're forming and moving correctly in the mirror.

find:15	be:19	0	 If you're signed up for a class, check with your instructor to find out if there is a dress code at the school.

see:10	work:15	1	 Mostly they require tight fitting clothing so they can see that your muscles are working properly and so on.

make sure:34	dance:38	1	 For this reason, it's always better to practice ballet in a ballet studio under the guidance of a good instructor, who will be able to correct your positioning and make sure that you're dancing properly.

make sure:10	get:13	0	 If you want to practice at home, make sure you've got enough open space to move freely, preferably on a hard wood floor.

see:3	push:8	0	 When you see the first green tendrils push up through the soil, it's time to remove the plastic wrap.

make sure:13	large:16	0	 If you want to plant the basil in a container, make sure it's large enough to accommodate the number of plants you're growing;

notice:3	become:14	1	 You'll notice that if you leave the flowers, the plant will become lanky and the leaves won't be as full or tasty.

see:12	lie:15	0	 Those who've never heard of this will be amazed to see a chicken lie perfectly still after these instructions are followed.

think:2	cause:5	1	 Biologists think that fear causes this "hypnosis," which may be an attempt to "play dead" to fool predators.

make sure:15	large:20	0	 If you prefer larger cupcakes, then add a half a cup but make sure the muffin pan is larger and the cupcake holders are bigger.

make sure:12	brown:16	0	 If you can smell the cupcakes earlier, check to make sure they aren't browning earlier (this means they're more than ready).

mean:20	more:23	0	 If you can smell the cupcakes earlier, check to make sure they aren't browning earlier (this means they're more than ready).

make sure:12	quick:16	0	 Because elevator rides usually last less than a minute, make sure your pranks are quick and have a lot of punch.

say:15	joke:22	0	 If someone asks you why you pushed all the buttons, you can honestly say, "It was just a joke!"

say:13	alright:15	0	 You could look at yourself, turning to catch different angles and say “All right, all right, now we’re talking,” very loudly.

see:5	joke:10	1	 Most people will probably see that this is a joke.

know:16	serious:22	1	 However, if somebody looks seriously alarmed or is starting to panic, let them know that you were not being serious.

say:16	name:22	0	 For instance, if the person has a band-related username, you might say: "Hey, cool name. Did you see those guys when they last came to town?"

say:16	look:19	0	 For instance, if you're asked what you're up to, rather than saying, "looking for people to hit on on Facebook" you might find that it's a better idea to give a sarcastic answer like "writing the great American novel" or "drowning my sorrows".

find:30	idea:36	1	 For instance, if you're asked what you're up to, rather than saying, "looking for people to hit on on Facebook" you might find that it's a better idea to give a sarcastic answer like "writing the great American novel" or "drowning my sorrows".

know:14	have:22	0	 For instance, you might say something like, "I don't know why every song on the radio nowadays has a Texas Flynn feature. Does he even have time to record between rehab stints?"

believe:16	try:21	1	 It can also make him or her question your motives, leading the person to believe that you may be trying to get something out of him or her.

show:5	attract:9	1	 In other words, show that you're attracted to this person by giving him or her a great conversation, not by stating it outright.

mean:3	swallow:6	0	 That basically means don't swallow it, don't put it in your eyes, don't bathe in it, and don't really expose yourself to it directly at all.

ensure:5	miss:8	0	 Using the dictionary can ensure you not missing a single word.

make sure:2	language:7	1	 Make sure that it is a language that while speaking, you don't get a literal knot in your tongue!

remember:1	know:4	0	 Remember you should know how to write it.

make sure:2	follow:9	1	 Make sure that you and your friend(s) all follow a systematic language system.

make sure:6	follow:9	1	 In other words, make sure that you follow the same guidelines.

make sure:2	practice:4	0	 Make sure you practice saying and spelling out many basic words in your language, English examples: is, who, when, of, why, if, what, where, can, may, etc.

ensure:20	open:29	1	 If this is a solo jump, which constitutes the minority of skydivers, your only recourse is to ensure that at least one of your own chutes opens.

know:1	play:6	1	 Know that all players can play while riding a broom.

think:6	worth:10	1	 The creators of Muggle Quidditch thought that it was worth too many points so changed the value of the snitch for muggle Quidditch.

ensure:4	follow:9	1	 The referee should ensure that rules are being followed.

remember:1	player:18	1	 Remember that the snitch runner, if you choose to use one, is not an actual player in the game, therefore, not bound by any of the rules.

ensure:3	be:5	0	 Try to ensure there is an al dente bite to the germ, in the same way as pasta.

note:1	vary:9	1	 Note that the ratio of Skittles to vodka varies from recipe to recipe.

decide:9	like:13	0	 With single servings like this, you can decide which flavor(s) you like best and proceed to making bottles, if you desire.

ensure:10	clean:14	1	 Repeat the above two steps for all bottles, ensuring that everything is cleaned between uses to prevent color contamination.

decide:16	enjoy:19	1	 You can carry this out with larger amount of vodka and Skittles once you have decided that you enjoy the taste.

be sure:11	use:21	0	 If using a t-shirt to strain, be sure fabric softener or a dryer sheet had not been used with it, lets you get some extra (unwanted) flavoring (and potentially toxic chemicals).

